year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
1987,2,4,3,0,3413,3614,attached,573,0,TRUE,TRUE,TRUE,TRUE,91095,Robert Causeway,,Port Andrealand,11295,906442
1987,1,4,2,0,2142,2157,attached,541,0,TRUE,FALSE,TRUE,TRUE,5747,Mendez Course,,Port Andrealand,11295,597426
1987,1,4,2,0,2139,2156,attached,539,0,TRUE,FALSE,TRUE,TRUE,625,Smith Turnpike,,Port Andrealand,11295,569965
1986,1,4,2,0,2138,2148,attached,540,0,TRUE,FALSE,TRUE,TRUE,16199,Andre Ridges,,Port Andrealand,11295,520522
1986,2,4,3,0,2062,2338,attached,743,0,TRUE,FALSE,TRUE,TRUE,8951,Evan Pike,,Port Andrealand,11295,336480
1986,2,4,3,0,2074,2342,attached,739,0,TRUE,FALSE,TRUE,TRUE,8951,Evan Pike,,Port Andrealand,11295,515023
1977,1,3,1,1,1122,1131,detached,459,0,FALSE,FALSE,TRUE,FALSE,381,Bob Fort,,Port Andrealand,10744,539744
2001,2,3,2,1,2059,2078,attached,354,0,TRUE,FALSE,TRUE,TRUE,591,Jeffrey River,,Port Andrealand,11467,450476
2000,2,4,2,1,1991,2014,attached,354,0,TRUE,FALSE,TRUE,TRUE,870,Benitez Oval,,Port Andrealand,11467,412021
2000,2,4,3,1,4164,4314,attached,443,0,TRUE,FALSE,TRUE,TRUE,245,Mills Radial,,Port Andrealand,11467,848766
1990,1,4,3,0,1837,1914,attached,448,0,TRUE,TRUE,TRUE,TRUE,651,Amber Wall,,Port Andrealand,11467,440865
1989,2,4,2,1,2347,2451,attached,659,0,TRUE,FALSE,TRUE,TRUE,636,Adkins Springs,,Port Andrealand,11467,563091
1987,2,5,3,0,2813,3021,attached,653,0,TRUE,FALSE,TRUE,TRUE,74010,Stephen Club,,Port Andrealand,11467,556227
1988,2,4,3,0,2014,2013,attached,657,0,TRUE,FALSE,TRUE,TRUE,38396,Morgan Groves,,Port Andrealand,11467,528756
1988,1,3,2,0,1200,1195,attached,428,0,TRUE,FALSE,TRUE,TRUE,176,Matthew Inlet,,Port Andrealand,11467,391417
1987,1,3,2,0,1233,1233,attached,466,0,TRUE,FALSE,TRUE,TRUE,4727,Chapman Islands,,Port Andrealand,11467,443608
1988,2,5,3,0,2600,2605,attached,636,0,TRUE,FALSE,TRUE,TRUE,2323,Love Spur,,Port Andrealand,11467,530130
1986,2,5,3,0,2916,2911,attached,458,0,TRUE,FALSE,TRUE,TRUE,6583,Pope Via,,Port Andrealand,11467,513656
1986,2,4,2,0,1913,1909,attached,455,0,TRUE,TRUE,TRUE,TRUE,5102,Pope Via,,Port Andrealand,11467,384548
1986,2,4,2,0,1906,1902,attached,455,0,TRUE,TRUE,TRUE,TRUE,5102,Pope Via,,Port Andrealand,11467,531503
1986,2,4,2,0,1951,1951,attached,457,0,TRUE,FALSE,TRUE,TRUE,4038,Jones Passage,,Port Andrealand,11467,405150
2001,2,3,2,1,1446,1524,attached,432,0,TRUE,FALSE,TRUE,TRUE,13741,Johnson Ville,,Port Andrealand,11467,431249
1998,2,3,2,1,1624,1635,attached,433,0,TRUE,FALSE,TRUE,TRUE,342,Patricia Falls,,Port Andrealand,11467,442922
1992,2,2,2,0,1001,1149,attached,4,0,TRUE,FALSE,TRUE,TRUE,7839,Valdez Spur,2033,Port Andrealand,11467,247211
1994,2,2,2,0,1010,1148,attached,-1,0,TRUE,FALSE,TRUE,TRUE,7839,Valdez Spur,3618,Port Andrealand,11467,240346
1989,2,2,2,1,1149,1157,attached,444,0,TRUE,FALSE,TRUE,TRUE,24923,Amanda Plaza,,Port Andrealand,11467,274677
1989,2,3,2,1,1403,1410,attached,448,0,TRUE,FALSE,TRUE,TRUE,5444,Mason Valleys,,Port Andrealand,11467,304899
2000,2,4,2,1,2843,2896,attached,1004,0,TRUE,FALSE,TRUE,TRUE,5952,Jennifer Bridge,,Port Andrealand,11467,796573
1991,2,4,2,1,3160,3722,attached,625,0,TRUE,TRUE,TRUE,TRUE,16120,Perry Field,,Port Andrealand,11467,822663
1976,1,4,2,0,1968,2210,attached,601,0,TRUE,TRUE,TRUE,TRUE,6770,David Crossing,,Port Andrealand,11467,727905
1985,2,3,2,1,1764,2105,attached,653,0,TRUE,TRUE,TRUE,TRUE,42403,Jennifer Bridge,,Port Andrealand,11467,690129
2004,1,3,2,0,2290,2283,attached,458,0,TRUE,FALSE,TRUE,TRUE,8424,Romero Meadow,,North Erinville,11510,488378
2002,2,4,2,1,2614,2611,detached,645,0,TRUE,TRUE,TRUE,TRUE,149,Hart Squares,,North Erinville,11510,518578
2002,2,7,4,1,3814,3819,attached,749,0,TRUE,FALSE,TRUE,TRUE,94477,Williams Stream,,North Erinville,11510,443393
2002,2,7,4,1,3822,3818,attached,751,0,TRUE,FALSE,TRUE,TRUE,94477,Williams Stream,,North Erinville,11510,578344
2003,1,3,2,0,2292,2283,attached,455,0,TRUE,FALSE,TRUE,TRUE,3969,Romero Meadow,,North Erinville,11510,551352
2000,1,3,2,0,1750,1792,detached,647,0,TRUE,FALSE,TRUE,TRUE,156,Barbara Spurs,,North Erinville,11510,436968
2000,1,3,2,0,2089,2100,attached,496,0,TRUE,TRUE,TRUE,TRUE,1,Matthew Course,,North Erinville,11510,559060
2000,2,3,2,1,1779,1807,attached,674,0,TRUE,FALSE,TRUE,TRUE,5445,David Forges,,Port Andrealand,11467,453225
1996,2,4,2,1,1569,1571,attached,531,0,TRUE,FALSE,TRUE,TRUE,496,Lopez Roads,,Port Andrealand,11467,432619
1988,1,3,2,0,1249,1287,attached,481,0,TRUE,FALSE,TRUE,TRUE,8087,Brian Stravenue,,Port Andrealand,11467,398284
1987,1,2,1,0,906,958,attached,441,0,TRUE,FALSE,TRUE,TRUE,30159,Thomas Cape,,Port Andrealand,11467,343348
1988,2,3,2,1,1250,1309,attached,486,0,TRUE,FALSE,TRUE,TRUE,793,Rachel Mountain,,Port Andrealand,11467,418887
1991,1,4,2,1,2194,2196,attached,458,0,TRUE,FALSE,TRUE,TRUE,257,Stephens Landing,,Port Andrealand,11467,453224
1998,1,3,3,0,3356,3406,attached,797,0,TRUE,TRUE,TRUE,TRUE,63095,Sanchez Spurs,,Port Andrealand,11467,927043
1990,2,3,2,1,1976,2036,attached,438,0,TRUE,FALSE,TRUE,TRUE,23628,Johnson Fort,,Port Andrealand,11467,431251
1990,2,4,2,1,2173,2176,attached,468,0,TRUE,FALSE,TRUE,TRUE,33197,Cindy Points,,Port Andrealand,11467,505413
1990,2,4,2,1,1870,1903,attached,468,0,TRUE,FALSE,TRUE,TRUE,15489,John Turnpike,,Port Andrealand,11467,486187
1991,2,4,2,1,1872,1898,attached,468,0,TRUE,FALSE,TRUE,TRUE,203,Clark Shore,,Port Andrealand,11467,460088
1991,1,3,2,0,1274,1333,attached,442,0,TRUE,FALSE,TRUE,TRUE,559,John Turnpike,,Port Andrealand,11467,412022
1986,1,3,3,0,2694,2755,attached,732,0,TRUE,TRUE,TRUE,TRUE,126,Maxwell Ports,,Port Andrealand,11467,824042
1984,1,3,2,1,2449,2456,attached,666,0,TRUE,FALSE,TRUE,TRUE,1532,David Crossing,,Port Andrealand,11467,700430
1986,1,3,1,1,1858,1907,attached,554,0,TRUE,FALSE,TRUE,TRUE,862,Kristi Flat,,Port Andrealand,11467,600173
1995,2,3,2,0,1464,1467,attached,438,0,TRUE,FALSE,TRUE,TRUE,1113,Clayton Gateway,,Port Andrealand,11295,453218
1994,1,3,2,0,1201,1199,attached,442,0,TRUE,TRUE,TRUE,TRUE,213,Daniel Court,,Port Andrealand,11295,439486
2004,2,7,4,1,3872,3866,attached,752,0,TRUE,TRUE,TRUE,TRUE,5974,Harris Via,,North Erinville,11510,604043
1985,2,3,3,0,1839,1842,attached,589,0,TRUE,FALSE,TRUE,TRUE,13055,Theresa Vista,,Port Andrealand,11295,439487
1988,1,3,2,0,1004,1000,attached,424,0,TRUE,FALSE,TRUE,TRUE,9810,James Alley,,Port Andrealand,11295,333051
2012,2,4,2,1,2821,2969,attached,614,0,TRUE,FALSE,TRUE,TRUE,588,Zimmerman Common,,Port Andrealand,11467,590560
2005,1,3,3,0,2492,3752,attached,440,0,TRUE,FALSE,TRUE,TRUE,6419,Flores Circles,,Port Andrealand,11467,618034
2006,2,4,4,0,3323,3500,attached,660,0,TRUE,FALSE,TRUE,TRUE,28,Perry Garden,,Port Andrealand,11467,488935
2012,2,3,3,0,2090,2115,attached,480,0,FALSE,FALSE,TRUE,TRUE,978,Swanson Locks,,Port Andrealand,11467,559660
2007,2,4,4,0,3677,3790,attached,623,0,FALSE,TRUE,TRUE,TRUE,881,Dominguez Throughway,,Port Andrealand,11467,624898
2007,2,5,3,0,3030,3057,attached,609,0,TRUE,FALSE,TRUE,TRUE,78520,Swanson Locks,,Port Andrealand,11467,622147
2006,2,4,4,0,3670,3794,attached,628,0,FALSE,FALSE,TRUE,TRUE,2860,Little Drive,,Port Andrealand,11467,635880
2004,2,4,3,0,3229,3313,attached,553,0,TRUE,FALSE,TRUE,TRUE,8966,Stewart Union,,North Erinville,11510,514077
2005,2,4,3,0,2935,3054,attached,464,0,TRUE,FALSE,TRUE,TRUE,8877,Michele Mountains,,North Erinville,11510,494805
2006,2,3,2,1,2036,2146,attached,439,0,TRUE,FALSE,TRUE,TRUE,6097,Wagner Field,,Port Andrealand,11467,512276
2006,3,3,2,1,1924,1919,attached,423,0,TRUE,FALSE,TRUE,TRUE,1787,Spencer Pines,,Port Andrealand,11467,473823
2007,2,3,2,1,2549,2735,attached,630,0,TRUE,FALSE,TRUE,TRUE,8620,Cox Extension,,Port Andrealand,11467,606354
2009,2,4,2,1,2771,2902,attached,607,0,TRUE,FALSE,TRUE,TRUE,572,Patrick Shoals,,Port Andrealand,11467,576828
2008,2,4,2,1,2774,2901,attached,608,0,TRUE,FALSE,TRUE,TRUE,231,Cox Extension,,Port Andrealand,11467,583696
2004,2,3,2,1,1993,2437,detached,428,0,TRUE,FALSE,TRUE,TRUE,598,Charles Orchard,,Port Andrealand,11467,504040
2005,2,3,2,1,1997,2225,detached,428,0,TRUE,FALSE,TRUE,TRUE,12672,Charles Orchard,,Port Andrealand,11467,542494
2006,2,4,2,1,2102,2194,attached,472,0,TRUE,FALSE,TRUE,TRUE,86059,Douglas Freeway,,Port Andrealand,11467,506785
2006,1,3,2,1,1775,1924,attached,434,0,TRUE,FALSE,TRUE,TRUE,688,Douglas Freeway,,Port Andrealand,11467,504037
2006,2,4,2,1,2437,2648,attached,589,0,TRUE,FALSE,TRUE,TRUE,983,Roberts Course,,Port Andrealand,11467,597433
2003,2,4,2,1,2098,2193,attached,472,0,TRUE,FALSE,TRUE,TRUE,48765,Keith Hill,,Port Andrealand,11467,542497
2004,1,3,2,0,1866,1894,attached,439,0,TRUE,FALSE,TRUE,TRUE,89,Jocelyn Mountain,,Port Andrealand,11467,527389
2004,2,4,2,1,3111,3127,attached,600,0,TRUE,TRUE,TRUE,TRUE,604,Mary Falls,,Port Andrealand,11467,645496
2004,2,5,2,1,3413,3473,attached,641,0,TRUE,FALSE,TRUE,TRUE,6786,Jeremy Well,,Joshuafurt,10321,496318
2006,3,3,2,1,1669,1727,attached,440,0,TRUE,FALSE,TRUE,TRUE,62,Rhodes Ways,,Port Andrealand,11467,407900
2006,2,5,2,1,3103,3138,attached,612,0,TRUE,FALSE,TRUE,TRUE,4788,Durham Hollow,,Port Andrealand,11467,563096
2003,2,6,3,0,3327,3476,attached,402,0,TRUE,TRUE,TRUE,TRUE,79714,Gutierrez Skyway,,Port Andrealand,11467,652369
2004,2,3,2,1,2201,2348,attached,438,0,TRUE,FALSE,TRUE,TRUE,6683,Derek Squares,,Port Andrealand,11467,561717
2005,1,4,2,1,2820,2929,attached,756,0,TRUE,TRUE,FALSE,FALSE,1865,Karen Shoals,,Port Andrealand,11467,672970
2003,1,4,2,1,2809,2931,attached,763,0,TRUE,TRUE,FALSE,FALSE,1865,Karen Shoals,,Port Andrealand,11467,721039
2001,2,5,2,1,3067,3072,attached,639,0,TRUE,TRUE,TRUE,TRUE,951,Allen Tunnel,,North Erinville,11510,524360
2001,2,7,4,1,4401,4392,attached,755,0,TRUE,TRUE,TRUE,TRUE,861,Allen Trafficway,,North Erinville,11510,764693
2002,2,6,4,0,3506,3513,attached,862,0,TRUE,TRUE,TRUE,TRUE,927,Murphy Hollow,,North Erinville,11510,732565
2003,2,6,4,0,3511,3506,attached,861,0,TRUE,TRUE,TRUE,TRUE,927,Murphy Hollow,,North Erinville,11510,528221
2001,1,4,2,0,2597,2660,attached,644,0,TRUE,FALSE,TRUE,TRUE,2067,Julie Locks,,North Erinville,11510,539783
2002,2,5,3,0,2877,2980,attached,682,0,TRUE,FALSE,TRUE,TRUE,912,Williams Garden,,North Erinville,11510,488377
2004,2,2,2,0,1527,1552,attached,443,0,TRUE,FALSE,TRUE,TRUE,534,Paul Key,354,North Erinville,11510,289168
2003,2,3,3,0,1656,1672,attached,439,0,TRUE,FALSE,TRUE,TRUE,23037,Paul Key,2701,North Erinville,11510,276320
1999,2,4,2,1,2528,2559,attached,609,0,TRUE,TRUE,TRUE,TRUE,1532,Gutierrez Via,,North Erinville,11510,478098
2014,1,4,3,0,3020,3578,attached,1033,0,TRUE,FALSE,TRUE,TRUE,72508,Parsons Station,,Port Andrealand,11295,1009452
1992,1,2,1,1,1201,1194,none,0,196,FALSE,TRUE,TRUE,FALSE,50409,Dickerson Row,,Port Andrealand,10744,449102
1999,1,2,2,0,965,963,none,0,0,FALSE,FALSE,TRUE,TRUE,718,Micheal Place,,Port Andrealand,11295,126352
2001,1,4,1,1,1738,1775,attached,699,0,TRUE,FALSE,TRUE,TRUE,62232,Beth Mount,,North Erinville,11510,417694
2003,2,4,2,1,1913,1996,attached,419,0,FALSE,FALSE,TRUE,TRUE,701,Lauren Avenue,,North Erinville,11510,359853
1998,2,8,3,1,2711,2748,attached,776,0,TRUE,TRUE,TRUE,TRUE,7559,Obrien Pine,,North Erinville,11510,533362
1974,2,2,2,0,1927,1920,detached,220,0,TRUE,FALSE,TRUE,TRUE,377,Monica Row,,North Erinville,11510,240974
1975,1,2,2,0,1442,1434,none,0,1722,FALSE,FALSE,TRUE,TRUE,98319,William Summit,,North Erinville,11510,203064
1988,1,2,2,0,1342,1343,none,0,0,FALSE,FALSE,TRUE,TRUE,8460,Anthony Coves,,North Erinville,11510,217202
1972,1,2,2,0,1679,1681,none,0,1004,FALSE,FALSE,TRUE,TRUE,17841,Armstrong Burgs,,North Erinville,11510,137520
1980,1,2,2,0,2285,2277,none,0,1548,FALSE,FALSE,TRUE,TRUE,32946,Olivia Ways,,North Erinville,11510,179927
1977,1,2,2,0,1534,1537,none,0,600,FALSE,FALSE,TRUE,TRUE,5692,Thomas Station,,North Erinville,11510,231339
1979,1,2,2,0,1436,1442,none,0,463,FALSE,FALSE,TRUE,TRUE,53100,Angelica Plain,,North Erinville,11510,224907
1971,1,2,2,0,1367,1363,none,0,238,FALSE,FALSE,TRUE,TRUE,820,Angelica Plain,,North Erinville,11510,154222
1985,1,2,2,0,1121,1821,none,0,0,FALSE,FALSE,TRUE,TRUE,45033,Angelica Plain,,North Erinville,11510,128522
1985,1,2,2,0,1119,1821,none,0,0,FALSE,FALSE,TRUE,TRUE,45033,Angelica Plain,,North Erinville,11510,381475
1987,2,4,2,1,1644,1663,attached,442,0,TRUE,FALSE,TRUE,TRUE,18536,Gould Ford,,North Erinville,11510,398409
1988,1,2,1,0,1027,1052,attached,465,0,TRUE,FALSE,TRUE,TRUE,20468,Jessica Shoals,,North Erinville,11510,321300
1989,1,4,2,0,1891,1956,attached,526,0,TRUE,FALSE,TRUE,TRUE,1721,Grant Village,,North Erinville,11510,460098
1997,2,4,3,0,2240,2235,attached,614,0,TRUE,FALSE,TRUE,TRUE,79714,Rhodes Pike,,North Erinville,11510,458818
1995,1,4,2,0,1921,2036,attached,474,0,FALSE,FALSE,TRUE,TRUE,127,Anthony Forks,,North Erinville,11510,422831
1997,1,4,2,0,1554,1642,attached,487,0,TRUE,FALSE,TRUE,TRUE,385,Richard Rue,,North Erinville,11510,385559
1988,2,4,3,0,2411,2503,attached,675,0,TRUE,FALSE,TRUE,TRUE,436,Ashley Centers,,North Erinville,11510,443391
1989,2,4,3,0,2080,2109,attached,664,0,TRUE,TRUE,TRUE,TRUE,806,Barnes Stream,,North Erinville,11510,417692
1988,2,4,3,0,2076,2113,attached,668,0,TRUE,TRUE,TRUE,TRUE,367,May Spring,,North Erinville,11510,480661
1989,1,3,2,0,1681,1678,attached,645,0,TRUE,FALSE,TRUE,TRUE,230,Benjamin Tunnel,,North Erinville,11510,403554
2004,1,2,1,1,890,965,detached,213,0,TRUE,FALSE,TRUE,TRUE,69,Ray Plaza,638,North Erinville,11510,219771
2004,1,2,2,0,1030,1107,detached,213,0,FALSE,FALSE,TRUE,TRUE,551,Ray Plaza,518,North Erinville,11510,218484
2005,1,2,1,1,884,965,detached,217,0,TRUE,FALSE,TRUE,TRUE,139,Ray Plaza,1342,North Erinville,11510,192779
2003,2,2,2,0,1214,1344,attached,207,0,TRUE,FALSE,TRUE,TRUE,124,Ray Plaza,498,North Erinville,11510,257043
1987,2,3,2,0,1387,1377,attached,462,0,TRUE,FALSE,TRUE,TRUE,7507,Matthew Centers,,Hallfort,10327,292317
1987,1,3,1,1,1247,1244,attached,695,0,TRUE,FALSE,TRUE,TRUE,699,Ashley Club,,Hallfort,10327,308701
1972,1,3,1,1,1079,1206,attached,477,0,FALSE,FALSE,TRUE,FALSE,103,Ortiz Light,,Hallfort,10327,201598
1958,1,4,1,1,1365,1360,attached,444,568,TRUE,FALSE,FALSE,FALSE,836,Alan Hills,,Hallfort,10327,252002
1987,1,3,1,1,1289,1313,attached,478,0,TRUE,FALSE,TRUE,TRUE,35378,Boyd Crest,,Hallfort,10327,277200
1987,1,3,1,1,2784,2790,detached,796,0,TRUE,FALSE,TRUE,FALSE,4227,Samuel Crescent,,North Erinville,10537,816103
2006,2,3,2,1,1439,1440,attached,367,0,FALSE,FALSE,TRUE,TRUE,9054,Olson Key,1311,North Erinville,10537,314873
1970,1,4,1,1,1898,2139,detached,879,0,TRUE,FALSE,TRUE,TRUE,7239,Paul Locks,,North Erinville,10537,918915
2014,2,4,3,1,4405,4637,attached,743,0,FALSE,FALSE,TRUE,TRUE,3603,Anthony Ville,,North Erinville,11510,898356
2015,2,4,3,1,4402,4643,attached,744,0,FALSE,FALSE,TRUE,TRUE,412,Sarah Road,,North Erinville,11510,779471
2014,1,3,2,1,3257,3536,attached,721,0,FALSE,FALSE,TRUE,TRUE,6840,Campbell Haven,,North Erinville,11510,848872
2003,2,4,2,1,3115,3169,attached,558,0,TRUE,TRUE,TRUE,TRUE,3827,Stephanie Corners,,North Erinville,11510,544923
2003,2,4,2,1,2654,2697,attached,498,0,TRUE,TRUE,TRUE,TRUE,655,Michael Square,,North Erinville,11510,520502
2004,2,4,2,1,2651,2695,attached,498,0,TRUE,TRUE,TRUE,TRUE,275,Hawkins Prairie,,North Erinville,11510,507656
2004,2,4,2,1,2714,2750,attached,626,0,TRUE,FALSE,TRUE,TRUE,5117,Wang Lodge,,North Erinville,11510,507650
2000,2,4,2,1,2811,2828,detached,445,0,FALSE,FALSE,TRUE,TRUE,28527,Davis Islands,,North Erinville,11510,471669
1991,1,2,2,0,1689,1684,detached,623,0,FALSE,FALSE,TRUE,TRUE,75035,Melissa Corner,,North Erinville,11510,280177
1985,1,2,2,0,1724,2615,detached,482,0,FALSE,FALSE,TRUE,TRUE,181,Bruce Meadows,,North Erinville,11510,282742
1992,2,3,2,1,1250,1249,attached,494,0,TRUE,FALSE,TRUE,TRUE,517,Steven Hollow,,North Erinville,11510,385556
2001,3,6,4,1,4341,4377,attached,446,0,TRUE,TRUE,TRUE,TRUE,5141,Berry Springs,,North Erinville,11510,623318
1987,1,3,2,0,1016,1014,attached,466,0,TRUE,FALSE,TRUE,TRUE,93091,Nicole Prairie,,North Erinville,11510,335440
2002,2,3,4,0,3072,3374,attached,444,0,TRUE,TRUE,TRUE,TRUE,97444,Hannah Mountains,,North Erinville,11510,503795
1964,1,3,1,1,1250,1311,attached,461,0,TRUE,FALSE,TRUE,FALSE,7333,Nicholas Mission,,Hallfort,10327,252001
1986,1,4,1,1,1479,1565,attached,529,0,TRUE,FALSE,TRUE,TRUE,32020,Jackson Rest,,Hallfort,10327,315002
1987,2,3,2,0,1330,1339,attached,484,0,TRUE,FALSE,TRUE,TRUE,413,Hall Rapids,,Hallfort,10327,214197
1987,2,3,2,0,1329,1329,attached,482,0,TRUE,FALSE,TRUE,TRUE,413,Hall Rapids,,Hallfort,10327,302402
1985,1,3,1,0,945,948,attached,460,0,FALSE,FALSE,TRUE,TRUE,4814,Kimberly Underpass,,Hallfort,10327,263344
1986,1,3,1,0,943,953,attached,455,0,FALSE,FALSE,TRUE,TRUE,4814,Kimberly Underpass,,Hallfort,10327,197822
1987,2,4,2,1,1589,1657,attached,477,0,TRUE,TRUE,TRUE,TRUE,89105,Jose Crescent,,Hallfort,10327,316260
1987,2,4,2,1,1950,2194,attached,478,0,TRUE,TRUE,TRUE,TRUE,871,Johnson Alley,,Hallfort,10327,350279
1986,1,3,1,0,972,980,attached,422,0,TRUE,FALSE,TRUE,TRUE,244,Webster Shores,,Hallfort,10327,272157
2001,1,4,2,0,1410,1466,attached,384,0,TRUE,FALSE,TRUE,TRUE,6058,Rodriguez Terrace,,Hallfort,10327,301142
1999,1,5,4,0,3600,3833,attached,629,0,TRUE,TRUE,TRUE,TRUE,4017,Stephen Isle,,North Erinville,11510,539780
1999,2,3,2,0,1383,1460,attached,484,0,TRUE,FALSE,TRUE,TRUE,566,Johnson Corner,,Hallfort,11982,313736
2004,2,6,2,1,2635,2684,attached,590,0,FALSE,TRUE,TRUE,TRUE,63286,Morris Oval,,Hallfort,10327,396898
1988,1,3,2,0,1265,1256,attached,418,0,TRUE,FALSE,TRUE,TRUE,94822,Pamela Radial,,North Erinville,11510,366281
2002,2,5,2,1,3239,3270,attached,651,0,TRUE,FALSE,TRUE,TRUE,19028,Nixon Lane,,North Erinville,11510,385563
2002,2,5,2,1,3235,3274,attached,652,0,TRUE,FALSE,TRUE,TRUE,19028,Nixon Lane,,North Erinville,11510,507655
2000,2,3,2,1,2615,2709,attached,636,0,TRUE,TRUE,TRUE,TRUE,84825,Stewart Pike,,North Erinville,10537,538502
2001,2,4,2,1,3135,3156,attached,562,0,TRUE,FALSE,TRUE,TRUE,76,Mary Rest,,North Erinville,11510,427971
2003,2,3,2,1,2658,2770,attached,640,0,TRUE,FALSE,TRUE,TRUE,1234,White Haven,,North Erinville,11510,424114
2002,2,3,2,1,2662,2778,attached,636,0,TRUE,FALSE,TRUE,TRUE,319,White Haven,,North Erinville,11510,496091
2004,1,3,2,0,2254,2252,attached,617,0,FALSE,FALSE,TRUE,TRUE,350,Benjamin Forges,,North Erinville,11510,385562
2003,2,4,2,1,2314,2451,attached,427,0,TRUE,FALSE,TRUE,TRUE,976,Morgan Shore,,Hallfort,10327,352800
2003,2,4,2,1,2315,2440,attached,632,0,TRUE,FALSE,TRUE,TRUE,76387,Sarah Underpass,,Hallfort,10327,403201
2012,1,4,2,0,2301,2376,attached,422,0,TRUE,FALSE,TRUE,TRUE,924,Jennifer Garden,,North Erinville,10537,487094
2004,2,5,3,0,3054,3044,attached,874,0,TRUE,TRUE,TRUE,TRUE,57758,Elizabeth Walk,,North Erinville,10537,520506
2003,2,7,3,0,3455,3511,attached,639,0,FALSE,TRUE,TRUE,TRUE,337,Anne Views,,North Erinville,10537,565484
2001,2,5,4,0,3834,3834,attached,736,0,TRUE,TRUE,TRUE,TRUE,605,Michael Via,,North Erinville,10537,674732
2001,1,3,2,1,2142,2141,attached,594,0,TRUE,FALSE,TRUE,TRUE,345,Ruiz Rue,,North Erinville,10537,511507
2002,2,4,2,1,2402,2405,attached,662,0,TRUE,TRUE,TRUE,TRUE,4246,Ruiz Rue,,North Erinville,10537,597617
2001,2,5,4,0,3826,3828,attached,736,0,TRUE,TRUE,TRUE,TRUE,728,Michael Via,,North Erinville,10537,627181
2001,2,4,2,1,3072,3074,attached,503,0,TRUE,TRUE,TRUE,TRUE,76851,Washington Field,,North Erinville,10537,565484
2004,2,4,2,1,3064,3069,attached,498,0,TRUE,FALSE,TRUE,TRUE,70021,Nicole Junctions,,North Erinville,10537,488376
2000,2,4,2,1,2190,2186,attached,444,0,TRUE,TRUE,TRUE,TRUE,34056,Brianna Tunnel,,North Erinville,10537,514078
1989,2,4,2,1,2446,2505,attached,597,0,TRUE,FALSE,TRUE,TRUE,836,Mcdonald Highway,,North Erinville,10537,474240
1991,2,4,2,1,2337,2329,attached,590,0,TRUE,TRUE,TRUE,TRUE,63,Mullen Cove,,North Erinville,10537,499945
2002,1,2,2,0,1579,2677,detached,812,0,TRUE,FALSE,TRUE,TRUE,878,Allen Parkways,,North Erinville,10537,510220
1977,1,2,2,0,1343,1344,none,0,1271,FALSE,FALSE,TRUE,TRUE,888,Stevens Crest,,North Erinville,10537,111811
2006,2,3,2,1,1554,1553,attached,460,0,TRUE,FALSE,TRUE,TRUE,369,Travis Curve,1311,North Erinville,10537,311017
2005,2,3,2,1,1411,1406,attached,574,0,TRUE,FALSE,TRUE,TRUE,76710,Travis Curve,3410,North Erinville,10537,304589
1939,1,2,1,0,1178,1238,none,0,0,TRUE,TRUE,FALSE,FALSE,2442,Paul Locks,,North Erinville,10537,436323
2003,2,2,2,1,1444,1578,attached,454,0,FALSE,FALSE,TRUE,TRUE,70021,Kane Neck,2783,North Erinville,10537,219765
2004,2,5,4,0,3836,3840,attached,851,0,TRUE,TRUE,TRUE,TRUE,3190,Shannon Forks,,North Erinville,10537,610468
2006,2,5,4,0,3716,3752,attached,600,0,TRUE,FALSE,TRUE,TRUE,72980,David Rest,,North Erinville,10537,481954
2002,2,4,3,0,2891,2956,attached,633,0,TRUE,FALSE,TRUE,TRUE,3170,Lee Knolls,,North Erinville,10537,501870
2001,2,0,2,1,3375,3425,attached,670,0,TRUE,FALSE,TRUE,TRUE,3406,Robinson Pike,,North Erinville,10537,507654
2001,2,4,2,1,2800,2826,attached,464,0,TRUE,FALSE,TRUE,TRUE,3054,Juan Terrace,,North Erinville,10537,533356
2002,2,4,2,1,2799,2826,attached,-3,0,TRUE,TRUE,TRUE,TRUE,344,Lopez Stream,,North Erinville,10537,481951
2000,2,3,2,1,2642,2687,attached,742,0,TRUE,TRUE,TRUE,TRUE,28527,Robinson Pike,,North Erinville,10537,533354
1999,2,4,3,1,3692,3881,attached,674,0,TRUE,TRUE,TRUE,TRUE,350,Bryce Estates,,North Erinville,10537,474238
2000,1,3,2,0,1648,1746,attached,444,0,TRUE,TRUE,TRUE,TRUE,46993,Jonathan Stravenue,,North Erinville,10537,365001
1999,1,4,2,0,1872,1948,attached,643,0,TRUE,FALSE,TRUE,TRUE,961,Tasha Throughway,,North Erinville,10537,398411
1999,2,4,2,1,3435,3629,attached,671,0,TRUE,FALSE,TRUE,TRUE,11387,Burgess Court,,North Erinville,10537,589903
2002,1,4,3,1,3942,4552,attached,1024,0,TRUE,TRUE,TRUE,TRUE,307,Jones Plain,,North Erinville,10537,1362309
1995,1,3,2,1,2420,2461,attached,601,0,TRUE,TRUE,TRUE,TRUE,3180,Arias Street,,North Erinville,10537,600191
1992,2,4,2,1,2620,2641,attached,582,0,TRUE,FALSE,TRUE,TRUE,5481,Cook Unions,,North Erinville,10537,514084
